TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > Power factor (Q1);IOITSecure447 > Power factor (Q2);IOITSecure447 > Power factor (Q3);IOITSecure447 > Avg power factor;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power;IOITSecure447 > R-Ph Voltage THD;IOITSecure447 > Y-Ph Voltage THD;IOITSecure447 > B-Ph Voltage THD;IOITSecure447 > R-Ph Current THD;IOITSecure447 > Y-Ph Current THD;IOITSecure447 > B-Ph Current THD
23/12/2023 00:12:00;239.99;241.89;240.66;240.85;416.60;417.98;416.87;19.73;15.12;19.99;7.61;19.40;15.11;20.02;3.24;-0.98;0.76;0.99;-1.00;1.00;1.00;4.56;3.59;4.71;12.87;0.79;-0.22;0.18;0.71;4.70;3.66;4.80;13.12;3.64;4.20;3.95;83.15;77.03;381.46
23/12/2023 00:12:10;239.99;241.89;240.66;240.85;416.60;417.98;416.87;19.73;15.12;19.99;7.61;19.37;15.07;19.91;3.27;-0.94;0.74;0.99;-1.00;1.00;1.00;4.57;3.59;4.74;12.92;0.80;-0.23;0.18;0.69;4.72;3.66;4.84;13.14;3.48;4.25;3.88;83.53;77.12;65.08
23/12/2023 00:12:20;240.24;242.20;240.96;241.09;417.00;418.49;417.27;19.65;15.16;19.91;7.41;19.35;15.08;19.88;3.30;-0.94;0.74;0.99;-1.00;1.00;1.00;4.57;3.59;4.74;12.92;0.80;-0.23;0.18;0.69;4.72;3.66;4.84;13.14;3.48;4.25;3.88;83.53;77.12;65.08
23/12/2023 00:12:30;240.24;242.20;240.96;241.09;417.00;418.49;417.27;19.65;15.16;19.91;7.41;19.35;15.08;19.88;3.30;-0.98;0.76;0.99;-1.00;1.00;1.00;4.58;3.60;4.77;12.95;0.79;-0.23;0.18;0.74;4.72;3.66;4.83;13.15;3.51;4.33;3.90;87.29;76.80;65.31
23/12/2023 00:12:40;240.42;242.31;241.07;241.27;417.18;418.61;417.37;19.63;15.12;19.83;7.45;19.36;15.10;20.02;3.31;-1.01;0.76;0.99;-1.00;1.00;1.00;4.58;3.60;4.77;12.95;0.79;-0.23;0.18;0.74;4.72;3.66;4.83;13.15;3.51;4.33;3.90;87.29;76.80;65.31
23/12/2023 00:12:50;240.42;242.31;241.07;241.27;417.18;418.61;417.37;19.63;15.12;19.83;7.45;19.36;15.10;20.02;3.31;-1.01;0.76;0.99;-1.00;1.00;1.00;4.57;3.60;4.77;12.94;0.78;-0.24;0.18;0.73;4.71;3.67;4.80;13.13;3.51;4.29;3.92;86.54;77.58;65.75
23/12/2023 00:13:00;239.95;241.83;240.62;240.81;416.57;417.96;416.87;19.53;15.17;20.06;7.58;19.32;15.11;19.95;3.26;-0.95;0.76;0.99;-1.00;1.00;1.00;4.56;3.61;4.77;12.94;0.78;-0.24;0.18;0.73;4.71;3.67;4.80;13.13;3.51;4.29;3.92;86.54;77.58;65.75
23/12/2023 00:13:10;239.95;241.83;240.62;240.81;416.57;417.96;416.87;19.53;15.17;20.06;7.58;19.32;15.11;19.95;3.26;-0.95;0.76;0.99;-1.00;1.00;1.00;4.56;3.61;4.75;12.95;0.77;-0.24;0.07;0.73;4.71;3.66;4.76;13.07;3.51;4.32;3.91;83.19;76.86;64.84
23/12/2023 00:13:20;239.86;241.83;240.54;240.77;416.53;417.85;416.73;19.60;15.14;19.99;7.46;19.30;15.15;20.00;3.27;-0.99;0.52;0.99;-1.00;1.00;1.00;4.58;3.59;4.75;12.92;0.80;-0.25;0.13;0.73;4.71;3.66;4.76;13.07;3.51;4.32;3.91;83.19;76.86;64.84
23/12/2023 00:13:30;239.86;241.83;240.54;240.77;416.53;417.85;416.73;19.60;15.14;19.99;7.46;19.30;15.15;20.00;3.27;-0.99;0.52;0.99;-1.00;1.00;1.00;4.58;3.59;4.75;12.92;0.80;-0.25;0.13;0.69;4.71;3.66;4.76;13.10;3.49;4.29;3.90;82.89;76.78;36.99
23/12/2023 00:13:40;239.53;241.56;240.33;240.46;415.93;417.41;416.13;19.58;15.19;20.04;7.45;19.29;15.15;20.01;3.19;-1.01;0.73;0.99;-1.00;1.00;1.00;4.57;3.60;4.70;12.86;0.78;-0.22;0.19;0.75;4.70;3.66;4.81;13.10;3.49;4.29;3.90;82.89;76.78;36.99
23/12/2023 00:13:50;239.53;241.56;240.33;240.46;415.93;417.41;416.13;19.58;15.19;20.04;7.45;19.29;15.15;20.01;3.19;-1.01;0.73;0.99;-1.00;1.00;1.00;4.57;3.60;4.70;12.86;0.78;-0.22;0.19;0.75;4.70;3.66;4.81;13.10;3.44;4.26;3.90;86.14;77.05;64.71
23/12/2023 00:14:00;239.44;241.44;240.29;240.39;415.82;417.46;416.15;19.67;15.16;19.93;7.45;19.45;15.08;19.94;3.28;-1.02;0.75;0.99;-1.00;1.00;1.00;4.56;3.59;4.72;12.91;0.79;-0.24;0.15;0.70;4.71;3.67;4.84;13.14;3.47;4.29;3.86;86.40;77.05;64.71
23/12/2023 00:14:10;239.43;241.48;240.29;240.39;415.82;417.46;416.15;19.67;15.16;19.93;7.45;19.45;15.08;19.94;3.28;-1.02;0.75;0.99;-1.00;1.00;1.00;4.56;3.59;4.72;12.91;0.79;-0.24;0.15;0.70;4.71;3.67;4.84;13.14;3.47;4.29;3.86;86.40;76.86;64.67
23/12/2023 00:14:20;239.43;241.48;240.22;240.37;415.74;417.28;416.04;19.54;15.15;19.96;7.64;19.29;15.15;20.08;3.36;-1.00;0.77;0.99;-1.00;1.00;1.00;4.59;3.59;4.74;12.91;0.80;-0.23;0.19;0.76;4.71;3.66;4.81;13.12;3.52;4.32;3.96;82.19;77.10;64.65
23/12/2023 00:14:30;239.45;241.48;240.23;240.39;415.82;417.36;416.04;19.54;15.15;19.96;7.64;19.29;15.15;20.08;3.36;-1.00;0.77;0.99;-1.00;1.00;1.00;4.59;3.59;4.74;12.91;0.80;-0.23;0.19;0.76;4.71;3.66;4.81;13.12;3.52;4.32;3.96;82.19;77.10;64.65
23/12/2023 00:14:40;239.45;241.48;240.23;240.39;415.82;417.36;416.09;19.61;15.14;19.93;7.36;19.29;15.14;20.10;3.30;-0.98;0.72;0.99;-1.00;1.00;1.00;4.57;3.61;4.77;12.91;0.78;-0.24;0.18;0.72;4.71;3.66;4.82;13.12;3.48;4.29;3.92;83.01;76.68;65.64
23/12/2023 00:14:50;239.32;241.30;240.24;240.29;415.47;417.10;415.93;19.73;15.16;19.99;7.50;19.29;15.14;20.10;3.30;-0.98;0.72;0.99;-1.00;1.00;1.00;4.57;3.61;4.77;12.91;0.78;-0.24;0.18;0.72;4.71;3.66;4.82;13.12;3.48;4.29;3.92;83.01;76.68;65.64
23/12/2023 00:15:00;239.32;241.30;240.24;240.29;415.47;417.10;415.93;19.73;15.16;19.99;7.50;19.37;15.16;20.02;3.20;-0.98;0.78;0.99;-1.00;1.00;1.00;4.55;3.59;4.76;12.90;0.79;-0.22;0.18;0.72;4.71;3.64;4.81;13.12;3.49;4.28;3.91;82.85;76.96;327.20
23/12/2023 00:15:10;239.22;241.24;240.08;240.14;415.32;416.86;415.60;19.73;15.15;20.00;7.65;19.32;15.16;20.07;3.24;-1.01;0.78;0.99;-1.00;1.00;1.00;4.55;3.59;4.76;12.90;0.79;-0.22;0.18;0.72;4.71;3.64;4.81;13.12;3.49;4.28;3.91;82.85;76.96;327.20
23/12/2023 00:15:20;239.22;241.24;240.08;240.14;415.32;416.86;415.60;19.73;15.15;20.00;7.65;19.32;15.16;20.07;3.24;-1.01;0.72;0.99;-1.00;1.00;1.00;4.57;3.60;4.76;12.90;0.78;-0.23;0.18;0.74;4.70;3.66;4.78;13.09;3.46;4.26;3.89;85.99;77.03;96.02
23/12/2023 00:15:30;239.38;241.37;240.19;240.31;415.55;417.18;415.97;19.59;15.12;20.12;7.61;19.37;15.14;20.02;3.38;-0.99;0.40;0.99;-1.00;1.00;1.00;4.57;3.60;4.76;12.90;0.78;-0.23;0.18;0.74;4.70;3.66;4.78;13.09;3.46;4.26;3.89;85.99;77.03;96.02
23/12/2023 00:15:40;239.38;241.37;240.19;240.31;415.55;417.18;415.97;19.59;15.12;20.12;7.61;19.37;15.14;20.02;3.38;-0.99;0.40;0.99;-1.00;1.00;1.00;4.54;3.60;4.73;12.86;0.78;-0.24;0.19;0.69;4.70;3.66;4.81;13.14;3.47;4.26;3.89;86.18;77.03;65.11
23/12/2023 00:15:50;239.37;241.30;240.15;240.34;415.60;417.22;416.01;19.66;15.15;20.19;7.55;19.33;15.14;20.23;3.25;-1.03;1.08;0.99;-1.00;1.00;1.00;4.58;3.59;4.84;13.00;0.79;-0.24;0.19;0.69;4.70;3.66;4.81;13.14;3.47;4.26;3.89;86.18;77.03;65.11
23/12/2023 00:16:00;239.37;241.30;240.15;240.34;415.60;417.22;416.01;19.66;15.15;20.19;7.55;19.33;15.14;20.23;3.25;-1.03;1.08;0.99;-1.00;1.00;1.00;4.58;3.59;4.84;13.00;0.79;-0.22;0.26;0.82;4.68;3.66;4.85;13.17;3.42;4.27;3.90;82.93;76.34;64.16
23/12/2023 00:16:10;239.52;241.45;240.20;240.39;415.80;417.33;416.07;19.68;15.14;20.20;7.62;19.45;15.13;20.17;3.22;-0.96;1.05;0.99;-1.00;1.00;1.00;4.56;3.61;4.78;12.95;0.78;-0.23;0.24;0.79;4.71;3.66;4.85;13.17;3.42;4.27;3.90;82.93;76.34;64.16
23/12/2023 00:16:20;239.52;241.45;240.20;240.39;415.80;417.33;416.07;19.68;15.14;20.20;7.62;19.45;15.13;20.17;3.22;-0.96;1.05;0.99;-1.00;1.00;1.00;4.56;3.61;4.78;12.95;0.78;-0.23;0.24;0.79;4.71;3.66;4.84;13.18;3.44;4.39;3.92;83.22;77.40;33.73
23/12/2023 00:16:30;239.04;241.16;239.90;240.07;415.20;416.78;415.61;19.67;15.20;20.04;7.59;19.38;15.08;20.11;3.22;-0.97;1.03;0.99;-1.00;1.00;1.00;4.55;3.59;4.78;12.92;0.81;-0.24;0.24;0.81;4.71;3.66;4.84;13.15;3.45;4.31;3.92;83.22;77.40;33.73
23/12/2023 00:16:40;239.04;241.16;239.90;240.07;415.20;416.78;415.61;19.67;15.20;20.04;7.59;19.38;15.08;20.11;3.22;-0.97;1.03;0.99;-1.00;1.00;1.00;4.55;3.59;4.78;12.92;0.81;-0.24;0.24;0.81;4.71;3.66;4.84;13.15;3.45;4.31;3.95;85.72;76.20;84.78
23/12/2023 00:16:50;238.96;240.90;239.73;239.86;414.83;416.44;415.18;19.70;15.11;20.14;7.55;19.42;15.12;20.19;3.34;-0.99;1.04;0.99;-1.00;1.00;1.00;4.56;3.58;4.78;12.91;0.77;-0.22;0.25;0.79;4.69;3.65;4.85;13.18;3.50;4.34;3.93;86.01;76.56;64.00
23/12/2023 00:17:00;239.12;240.95;239.78;239.93;414.99;416.44;415.18;19.70;15.11;20.14;7.55;19.42;15.12;20.19;3.34;-0.99;1.04;0.99;-1.00;1.00;1.00;4.56;3.58;4.78;12.91;0.77;-0.22;0.25;0.79;4.69;3.65;4.85;13.18;3.50;4.34;3.93;86.01;76.56;64.00
23/12/2023 00:17:10;239.12;240.95;239.78;239.93;414.99;416.42;415.31;19.70;15.12;20.27;7.49;19.42;15.16;20.08;3.22;-0.95;1.01;0.99;-1.00;1.00;1.00;4.57;3.59;4.78;12.93;0.79;-0.25;0.24;0.78;4.71;3.66;4.81;13.13;3.62;4.28;3.89;83.68;76.28;64.55
23/12/2023 00:17:20;239.03;240.88;239.69;239.87;415.03;416.47;415.28;19.65;15.16;19.91;7.49;19.42;15.16;20.08;3.22;-0.95;1.01;0.99;-1.00;1.00;1.00;4.57;3.59;4.78;12.93;0.79;-0.25;0.24;0.78;4.71;3.66;4.81;13.13;3.62;4.28;3.89;83.68;76.28;64.55
23/12/2023 00:17:30;239.03;240.88;239.69;239.87;415.03;416.47;415.28;19.65;15.16;19.91;7.47;19.35;15.13;20.06;3.24;-0.94;0.73;0.99;-1.00;1.00;1.00;4.55;3.60;4.71;12.89;0.80;-0.24;0.13;0.64;4.69;3.66;4.79;13.07;3.62;4.26;3.90;82.65;76.41;444.85
23/12/2023 00:17:40;239.06;240.96;239.87;239.94;414.92;416.50;415.35;19.68;15.12;19.79;7.52;19.41;15.12;19.80;3.30;-0.94;0.73;0.99;-1.00;1.00;1.00;4.55;3.60;4.71;12.89;0.80;-0.24;0.13;0.64;4.69;3.66;4.79;13.07;3.62;4.26;3.90;82.65;76.41;444.85
23/12/2023 00:17:50;239.06;240.96;239.87;239.94;414.92;416.50;415.35;19.68;15.12;19.79;7.52;19.41;15.12;19.80;3.30;-1.01;-0.15;0.99;-1.00;1.00;1.00;4.55;3.59;4.64;12.77;0.76;-0.24;0.08;0.61;4.70;3.66;4.73;13.04;3.46;4.26;3.91;85.59;76.37;307.91
23/12/2023 00:18:00;239.07;241.02;239.90;239.99;415.18;416.60;415.38;19.67;15.21;19.93;7.73;19.33;15.12;19.77;3.36;-1.02;0.48;0.99;-1.00;1.00;1.00;4.55;3.59;4.64;12.77;0.76;-0.24;0.08;0.61;4.70;3.66;4.73;13.04;3.46;4.26;3.91;85.59;76.37;307.91
23/12/2023 00:18:10;239.07;241.02;239.90;239.99;415.18;416.60;415.38;19.67;15.21;19.93;7.73;19.33;15.12;19.77;3.36;-1.02;0.48;0.99;-1.00;1.00;1.00;4.56;3.60;4.68;12.78;0.77;-0.24;0.11;0.63;4.68;3.67;4.72;13.04;3.47;4.29;3.91;86.02;76.79;65.25
23/12/2023 00:18:20;238.99;241.44;240.23;240.29;415.53;417.16;415.88;21.16;15.14;19.70;9.06;20.69;15.20;19.65;4.83;-0.98;0.33;0.97;-1.00;1.00;1.00;4.87;3.60;4.67;13.14;0.77;-0.24;0.11;0.63;4.68;3.67;4.72;13.04;3.47;4.29;3.91;86.02;76.79;65.25
23/12/2023 00:18:30;238.99;241.44;240.23;240.29;415.53;417.16;415.88;21.16;15.14;19.70;9.06;20.69;15.20;19.65;4.83;-0.98;0.33;0.97;-1.00;1.00;1.00;4.87;3.60;4.67;13.14;1.16;-0.22;0.11;1.04;5.09;3.66;4.82;13.46;3.44;4.27;3.87;79.66;77.23;65.76
23/12/2023 00:18:40;239.28;241.64;240.35;240.42;415.81;417.38;416.18;21.25;15.19;19.59;9.01;20.65;15.09;19.58;4.80;-1.01;0.45;0.97;-1.00;1.00;1.00;4.87;3.59;4.68;13.16;1.18;-0.23;-0.02;0.90;5.07;3.66;4.82;13.46;3.44;4.27;3.87;79.66;77.23;65.76
23/12/2023 00:18:50;239.28;241.64;240.35;240.42;415.81;417.38;416.18;21.25;15.19;19.59;9.01;20.65;15.09;19.58;4.80;-1.01;0.45;0.97;-1.00;1.00;1.00;4.87;3.59;4.68;13.16;1.18;-0.23;-0.02;0.90;5.07;3.66;4.75;13.36;3.42;4.52;3.92;77.22;77.11;65.75
23/12/2023 00:19:00;239.41;241.72;240.54;240.55;415.95;417.60;416.39;21.17;15.15;19.62;9.15;20.53;15.13;19.63;4.78;-1.00;0.31;0.97;-1.00;1.00;1.00;4.85;3.59;4.69;13.13;1.17;-0.24;0.07;1.00;5.09;3.65;4.74;13.37;3.47;4.29;3.98;77.22;77.11;65.75
23/12/2023 00:19:10;239.41;241.72;240.54;240.55;415.95;417.60;416.39;21.17;15.15;19.62;9.15;20.53;15.13;19.63;4.78;-1.00;0.31;0.97;-1.00;1.00;1.00;4.85;3.59;4.69;13.13;1.17;-0.24;0.07;1.00;5.09;3.65;4.74;13.37;3.47;4.29;3.98;79.65;77.13;8.14
23/12/2023 00:19:20;239.22;241.68;240.47;240.50;415.82;417.43;416.23;21.15;15.14;19.65;9.16;20.61;15.12;19.72;4.89;-0.93;0.30;0.97;-1.00;1.00;1.00;4.86;3.60;4.68;13.14;1.16;-0.24;0.10;1.00;5.06;3.66;4.69;13.31;3.52;4.28;4.01;79.72;76.57;66.36
23/12/2023 00:19:30;239.22;241.68;240.50;240.56;415.92;417.63;416.23;21.15;15.14;19.65;9.16;20.61;15.12;19.72;4.89;-0.93;0.30;0.97;-1.00;1.00;1.00;4.86;3.60;4.68;13.14;1.16;-0.24;0.10;1.00;5.06;3.66;4.69;13.31;3.52;4.28;4.01;79.72;76.57;66.36
23/12/2023 00:19:40;239.22;241.68;240.50;240.56;415.92;417.63;416.45;21.22;15.18;19.67;9.18;20.54;15.14;19.88;4.79;-0.96;0.43;0.97;-1.00;1.00;1.00;4.87;3.61;4.70;13.17;1.16;-0.23;0.08;1.00;5.06;3.67;4.72;13.34;3.45;4.31;3.95;77.24;77.06;65.80
23/12/2023 00:19:50;239.58;241.97;240.70;240.76;416.34;417.82;416.51;21.24;15.11;19.73;9.13;20.56;15.14;19.88;4.79;-0.96;0.43;0.97;-1.00;1.00;1.00;4.87;3.61;4.70;13.17;1.16;-0.23;0.08;1.00;5.06;3.67;4.72;13.34;3.45;4.31;3.95;77.24;77.06;65.80
23/12/2023 00:20:00;239.58;241.97;240.70;240.76;416.34;417.82;416.51;21.24;15.11;19.73;9.13;20.56;15.18;19.77;4.83;-0.96;0.45;0.97;-1.00;1.00;1.00;4.85;3.60;4.66;13.18;1.18;-0.23;0.02;1.03;5.08;3.65;4.74;13.35;3.46;4.28;4.02;77.04;77.38;8.13
23/12/2023 00:20:10;239.46;241.88;240.60;240.72;416.25;417.96;416.63;21.19;15.19;19.74;9.19;20.59;15.09;19.76;4.85;-0.99;0.46;0.97;-1.00;1.00;1.00;4.85;3.60;4.66;13.18;1.18;-0.23;0.02;1.03;5.08;3.65;4.74;13.35;3.46;4.28;4.02;77.04;77.38;8.13
23/12/2023 00:20:20;239.46;241.88;240.60;240.72;416.25;417.96;416.63;21.19;15.19;19.74;9.19;20.59;15.09;19.76;4.85;-0.99;0.46;0.97;-1.00;1.00;1.00;4.84;3.62;4.66;13.11;1.16;-0.24;0.07;1.01;5.08;3.67;4.74;13.40;3.48;4.29;4.00;80.28;77.44;65.08
23/12/2023 00:20:30;239.56;241.89;240.67;240.69;416.14;417.86;416.57;21.16;15.11;19.70;9.23;20.60;15.11;19.83;4.87;-0.98;-0.12;0.97;-1.00;1.00;1.00;4.86;3.62;4.66;13.11;1.16;-0.24;0.07;1.01;5.08;3.67;4.74;13.40;3.48;4.29;4.00;80.28;77.44;65.08
23/12/2023 00:20:40;239.56;241.89;240.67;240.69;416.14;417.86;416.57;21.16;15.11;19.70;9.23;20.60;15.11;19.83;4.87;-0.98;-0.12;0.97;-1.00;1.00;1.00;4.86;3.61;4.67;13.14;1.14;-0.24;0.07;0.97;5.05;3.67;4.73;13.38;3.51;4.33;4.01;80.23;76.72;65.86
23/12/2023 00:20:50;239.45;241.89;240.65;240.63;416.06;417.80;416.51;21.01;15.16;19.47;8.97;20.61;15.12;19.61;4.79;-0.96;0.28;0.97;-1.00;1.00;1.00;4.87;3.60;4.67;13.12;1.16;-0.23;0.07;0.97;5.05;3.67;4.73;13.38;3.51;4.33;4.01;80.23;76.72;65.86
23/12/2023 00:21:00;239.45;241.89;240.65;240.63;416.06;417.80;416.51;21.01;15.16;19.47;8.97;20.61;15.12;19.61;4.79;-0.96;0.28;0.97;-1.00;1.00;1.00;4.87;3.60;4.67;13.12;1.16;-0.23;0.08;1.01;5.07;3.66;4.74;13.36;3.48;4.30;3.97;77.97;77.05;65.73
23/12/2023 00:21:10;239.22;241.62;240.38;240.40;415.59;417.35;416.00;21.29;15.17;19.60;9.05;20.63;15.15;19.59;4.87;-0.98;0.41;0.97;-1.00;1.00;1.00;4.85;3.60;4.67;13.12;1.17;-0.23;0.11;0.90;5.06;3.66;4.72;13.36;3.48;4.30;3.97;77.97;77.05;65.73
23/12/2023 00:21:20;239.22;241.62;240.38;240.40;415.59;417.35;416.00;21.29;15.17;19.60;9.05;20.63;15.15;19.59;4.87;-0.98;0.41;0.97;-1.00;1.00;1.00;4.85;3.60;4.67;13.12;1.17;-0.23;0.11;0.90;5.06;3.66;4.72;13.35;3.61;4.33;3.96;77.46;76.66;66.68
23/12/2023 00:21:30;239.32;241.29;240.32;240.33;415.59;417.23;415.98;19.73;15.19;19.43;7.23;19.41;15.09;19.37;3.22;-0.95;0.40;0.99;-1.00;1.00;1.00;4.55;3.58;4.61;12.74;0.78;-0.24;0.05;0.59;4.73;3.65;4.63;12.95;3.70;4.34;3.99;77.46;76.66;66.68
23/12/2023 00:21:40;239.33;241.29;240.32;240.33;415.59;417.23;415.98;19.73;15.19;19.43;7.23;19.41;15.09;19.37;3.22;-0.95;0.40;0.99;-1.00;1.00;1.00;4.55;3.58;4.61;12.74;0.78;-0.24;0.05;0.59;4.73;3.65;4.63;12.95;3.70;4.34;3.99;82.78;76.78;12.66
23/12/2023 00:21:50;239.33;241.27;240.26;240.28;415.51;417.12;415.85;19.69;15.20;19.44;7.13;19.28;15.12;19.63;3.31;-0.96;0.48;0.99;-1.00;1.00;1.00;4.54;3.57;4.63;12.78;0.78;-0.24;0.12;0.65;4.70;3.66;4.64;12.93;3.53;4.31;3.99;85.89;76.47;75.24
23/12/2023 00:22:00;239.53;241.61;240.63;240.62;416.04;417.12;415.85;19.69;15.20;19.44;7.13;19.28;15.12;19.63;3.31;-0.96;0.48;0.99;-1.00;1.00;1.00;4.54;3.57;4.63;12.78;0.78;-0.24;0.12;0.65;4.70;3.66;4.64;12.93;3.53;4.31;3.99;85.89;76.47;75.24
23/12/2023 00:22:10;239.53;241.61;240.63;240.62;416.04;417.76;416.47;19.61;15.18;19.46;7.13;19.30;15.15;19.43;3.28;-0.97;0.50;0.99;-1.00;1.00;1.00;4.56;3.60;4.61;12.77;0.80;-0.24;0.11;0.66;4.69;3.66;4.68;13.03;3.53;4.31;4.02;85.98;76.49;67.13
23/12/2023 00:22:20;239.75;241.61;240.62;240.65;416.14;417.73;416.58;19.61;15.13;19.39;7.21;19.30;15.15;19.43;3.28;-0.97;0.50;0.99;-1.00;1.00;1.00;4.56;3.60;4.61;12.77;0.80;-0.24;0.11;0.66;4.69;3.66;4.68;13.03;3.53;4.31;4.02;85.98;76.49;67.13
23/12/2023 00:22:30;239.75;241.61;240.62;240.65;416.14;417.73;416.58;19.61;15.13;19.39;7.21;19.44;15.12;19.41;3.35;-1.00;0.38;0.99;-1.00;1.00;1.00;4.55;3.60;4.61;12.78;0.80;-0.24;0.12;0.67;4.69;3.66;4.67;12.98;3.58;4.36;3.97;82.94;76.95;67.29
23/12/2023 00:22:40;239.74;241.60;240.50;240.62;416.10;417.60;416.47;19.62;15.14;19.22;7.14;19.43;15.16;19.30;3.35;-1.00;0.38;0.99;-1.00;1.00;1.00;4.55;3.60;4.61;12.78;0.80;-0.24;0.12;0.67;4.69;3.66;4.67;12.98;3.58;4.36;3.97;82.94;76.95;67.29
23/12/2023 00:22:50;239.74;241.60;240.50;240.62;416.10;417.60;416.47;19.62;15.14;19.22;7.14;19.43;15.16;19.30;3.21;-0.97;0.35;0.99;-1.00;1.00;1.00;4.55;3.60;4.60;12.75;0.79;-0.23;0.13;0.67;4.71;3.66;4.68;12.99;3.49;4.48;3.92;83.54;76.73;67.28
23/12/2023 00:23:00;239.75;241.70;240.63;240.69;416.25;417.81;416.66;19.63;15.11;19.31;7.21;19.36;15.13;19.38;3.34;-1.03;0.39;0.99;-1.00;1.00;1.00;4.55;3.60;4.60;12.75;0.79;-0.23;0.13;0.67;4.71;3.66;4.68;12.99;3.49;4.48;3.92;83.54;76.73;67.28
23/12/2023 00:23:10;239.75;241.70;240.63;240.69;416.25;417.81;416.66;19.63;15.11;19.31;7.21;19.36;15.13;19.38;3.34;-1.03;0.39;0.99;-1.00;1.00;1.00;4.58;3.60;4.60;12.78;0.77;-0.24;0.08;0.62;4.70;3.66;4.68;12.98;3.49;4.34;3.97;83.78;77.01;208.99
23/12/2023 00:23:20;239.63;241.55;240.50;240.56;416.17;417.69;416.51;19.62;15.19;19.42;7.12;19.30;15.12;19.51;3.29;-0.97;0.50;0.99;-1.00;1.00;1.00;4.57;3.58;4.62;12.78;0.77;-0.24;0.08;0.62;4.70;3.66;4.68;12.98;3.49;4.34;3.97;83.78;77.01;208.99
23/12/2023 00:23:30;239.63;241.55;240.50;240.56;416.17;417.69;416.51;19.62;15.19;19.42;7.12;19.30;15.12;19.51;3.29;-0.97;0.50;0.99;-1.00;1.00;1.00;4.57;3.58;4.62;12.79;0.78;-0.23;0.09;0.64;4.72;3.66;4.65;12.94;3.50;4.34;3.97;85.96;76.77;92.99
23/12/2023 00:23:40;239.69;241.56;240.46;240.56;416.07;417.53;416.46;19.59;15.14;19.66;7.18;19.30;15.10;19.40;3.22;-0.97;0.49;0.99;-1.00;1.00;1.00;4.57;3.59;4.61;12.77;0.78;-0.24;0.10;0.64;4.70;3.66;4.65;12.94;3.50;4.34;3.97;85.96;76.77;92.99
23/12/2023 00:23:50;239.69;241.56;240.46;240.56;416.07;417.53;416.46;19.59;15.14;19.66;7.18;19.30;15.10;19.40;3.22;-0.97;0.49;0.99;-1.00;1.00;1.00;4.57;3.59;4.61;12.77;0.78;-0.24;0.10;0.64;4.70;3.66;4.67;12.97;3.54;4.30;4.02;83.18;76.72;67.63
23/12/2023 00:24:00;239.53;241.39;240.27;240.40;415.75;417.17;416.05;19.74;15.14;19.46;7.36;19.47;15.14;19.49;3.22;-0.96;0.08;0.99;-1.00;1.00;1.00;4.56;3.59;4.56;13.21;0.78;-0.07;0.09;0.70;4.74;3.77;4.65;13.07;3.54;4.31;4.02;83.18;76.72;67.63
23/12/2023 00:24:10;239.53;241.39;240.27;240.40;415.75;417.17;416.05;19.74;15.14;19.46;7.36;19.47;15.14;19.49;3.22;-0.96;0.08;0.99;-1.00;1.00;1.00;4.56;3.59;4.56;13.21;0.78;-0.07;0.09;0.70;4.74;3.77;4.65;13.07;3.54;4.31;3.99;82.61;74.34;66.95
23/12/2023 00:24:20;239.50;241.19;240.13;240.25;415.55;416.89;416.03;19.63;15.69;19.43;6.74;19.39;15.61;19.44;3.31;-0.77;0.36;0.99;-1.00;1.00;1.00;4.57;3.71;4.60;12.86;0.79;-0.19;0.12;0.72;4.72;3.76;4.65;13.08;3.66;4.32;4.00;86.29;74.24;78.72
23/12/2023 00:24:30;239.03;240.87;240.18;240.03;415.15;416.89;416.03;19.63;15.69;19.43;6.74;19.39;15.61;19.44;3.31;-0.77;0.36;0.99;-1.00;1.00;1.00;4.57;3.71;4.60;12.86;0.79;-0.19;0.12;0.72;4.72;3.76;4.65;13.08;3.66;4.32;4.00;86.29;74.24;78.72
